PersonX lets it slide  xIntent  [GEN]	to be free
PersonX arrives in the nick of time  xIntent  [GEN]	to have a birthday
PersonX takes personY to the shops  HinderedBy  [GEN]	PersonX can't afford to buy personY a present
PersonX reads PersonY's books  xNeed  [GEN]	to be reading PersonY's books
PersonX reveals that he plans to cut a deal  HinderedBy  [GEN]	PersonX is not prepared to cut a deal
PersonX can't say a word  xEffect  [GEN]	is upset
PersonX hears about this story  xIntent  [GEN]	to know more about this story
PersonX fills a quota  xReact  [GEN]	satisfied
PersonX always says good night  xEffect  [GEN]	has a good night
PersonX is pleased to see that they are finished  xWant  [GEN]	to see that they are happy
PersonX thinks it's necessary  HinderedBy  [GEN]	PersonX doesn't know what to do
PersonX works with PersonY's child  xEffect  [GEN]	learns to play with the child
PersonX picks up a basket  xIntent  [GEN]	to be able to eat
PersonX is going to have a date  xIntent  [GEN]	to spend time with her friends
PersonX has the same idea as PersonY  xAttr  [GEN]	logical
PersonX helps PersonY into the tub  xAttr  [GEN]	helpful
PersonX threatens to leave town  xNeed  [GEN]	to have a reason to leave
PersonX wants to be reelected  HinderedBy  [GEN]	PersonX can't get a new office
PersonX believes that  xEffect  [GEN]	has a good belief
PersonX moves to Minnesota  xIntent  [GEN]	to live in a small town
PersonX accepts the challenge  xEffect  [GEN]	wins the challenge
PersonX lands in the hospital  xAttr  [GEN]	aggressive
PersonX studies history at the library  xNeed  [GEN]	to have a chance to study
PersonX lands a prestigious position  xReact  [GEN]	proud
PersonX visits a new town  xAttr  [GEN]	ambitious
PersonX recedes and has a second child  xIntent  [GEN]	to be a good father
PersonX is about to run out of food  xReact  [GEN]	hungry
PersonX knows the consequences  xEffect  [GEN]	is punished
PersonX engages in horseplay  xAttr  [GEN]	wild
PersonX wants a girl-scout group  xEffect  [GEN]	gets a girl
PersonX helps PersonY with her speech  xNeed  [GEN]	to have been there
PersonX has the same idea as PersonY  HinderedBy  [GEN]	PersonX is not convinced
PersonX sees it in PersonY’s palm  xNeed  [GEN]	to be paying attention
PersonX decides to pursue a degree  xIntent  [GEN]	to be a better person
PersonX does not like what PersonY did  HinderedBy  [GEN]	PersonX is not motivated to learn
PersonX has a freak-out  xWant  [GEN]	to avoid freak-outs
PersonX cries out for help  xEffect  [GEN]	is taken to a cryotherapy room
PersonX meets a person in church  xIntent  [GEN]	to know more about religious people
PersonX smells person's fart  xWant  [GEN]	to stop smelling it
PersonX invites PersonY to a meal  xReact  [GEN]	friendly
PersonX adds a walkman to the list  HinderedBy  [GEN]	PersonX is allergic to the walkman
PersonX drove PersonY to clinic  xAttr  [GEN]	responsible
PersonX can't open a door  xReact  [GEN]	irritated
PersonX broke a window in PersonY's house  xReact  [GEN]	angry
PersonX wishes for a vacation  xAttr  [GEN]	romantic
PersonX eats dinner with his family  xAttr  [GEN]	social
PersonX is not particularly angry  xReact  [GEN]	calm
PersonX gets a car  xNeed  [GEN]	to buy a car
PersonX has a hangnail  HinderedBy  [GEN]	PersonX is too busy to go to the hangnail
PersonX gets started on it  xAttr  [GEN]	smart
PersonX is prepared for an important exam  xAttr  [GEN]	smart
PersonX is committed to political or professional goals  xWant  [GEN]	to make a difference
PersonX makes it to the first five  xAttr  [GEN]	smart
PersonX promised to do something  xReact  [GEN]	proud
PersonX immediately returned the favor  xEffect  [GEN]	is rewarded
PersonX proposes a change of dress code  xNeed  [GEN]	to have a conversation with someone
PersonX gets a new haircut  xAttr  [GEN]	trendy
PersonX wants to be a scientist  xEffect  [GEN]	is an independent researcher
PersonX vows to herself  HinderedBy  [GEN]	PersonX is too shy to talk to anyone
PersonX persuades PersonY to act  HinderedBy  [GEN]	PersonX is too busy to help PersonY
PersonX stinks of cheap beer  xWant  [GEN]	to drink cheaper
PersonX reads about the letter  HinderedBy  [GEN]	PersonX is not allowed to read
PersonX watches a cartoon  xReact  [GEN]	amused
PersonX asks for an omelette  xWant  [GEN]	to have a snack
PersonX is sure of the reply  xWant  [GEN]	to read the reply
PersonX dresses up for a play  HinderedBy  [GEN]	PersonX is sick
PersonX found a book  HinderedBy  [GEN]	PersonX can't find the book
PersonX tries pot  xReact  [GEN]	excited
PersonX passes the drug test  HinderedBy  [GEN]	PersonX is not a test taker
PersonX is watching for signs  xReact  [GEN]	worried
PersonX accepts a deal  xNeed  [GEN]	to have a job
PersonX translates a chapter  xEffect  [GEN]	is pleased with the book
PersonX gets in the way of PersonY's goal  xIntent  [GEN]	to be part of PersonY's plan
PersonX tells PersonY that he will never succeed  xIntent  [GEN]	to change PersonY
PersonX consults her mentor  xEffect  [GEN]	improves her grades
PersonX remembers how PersonY smiled  xReact  [GEN]	happy
PersonX admits to doing something  HinderedBy  [GEN]	PersonX can't find the words to say
PersonX avoids an accident  xNeed  [GEN]	to be in the right place at the right place.
PersonX gives up and goes away  xReact  [GEN]	lonely
PersonX puts down PersonY  xReact  [GEN]	upset
PersonX does not fall apart  xAttr  [GEN]	resilient
PersonX begs him to stop  xIntent  [GEN]	to be more patient
PersonX decides to go anyway  xReact  [GEN]	motivated
PersonX is somewhat optimistic  xEffect  [GEN]	is glad
PersonX is crafty  HinderedBy  [GEN]	PersonX can't find anything to pick out
PersonX listens to CD of Brazilian music  xAttr  [GEN]	musical
PersonX mocks PersonY’s preferences  HinderedBy  [GEN]	PersonX doesn't say anything to PersonY
PersonX spends a lot of time on  xAttr  [GEN]	spontaneous
PersonX remembers his roots  xReact  [GEN]	proud
PersonX informs PersonY about her surprise  xEffect  [GEN]	is thanked by PersonY
PersonX finds time for reading  xWant  [GEN]	to read more
PersonX owes PersonY some money  HinderedBy  [GEN]	PersonX doesn't have any money
PersonX assembles a hat  xWant  [GEN]	to wear a hat
PersonX is eating the orange  xAttr  [GEN]	hungry
PersonX attends PersonY's retirement  xAttr  [GEN]	responsible
PersonX opens a bookstore  xWant  [GEN]	to sell books
PersonX stands next to PersonY at the market  HinderedBy  [GEN]	PersonX can't open the door
PersonX repents of the crime  xNeed  [GEN]	to do something that should have been forgiven
PersonX needs to find a parking space  xNeed  [GEN]	to be on the move
PersonX is surprised by somebody's phone call  xIntent  [GEN]	to know what is going on
PersonX is considered attractive  xReact  [GEN]	attractive
PersonX becomes a yoga instructor  xNeed  [GEN]	to have a connection with the yoga world
PersonX passes the drug test  xReact  [GEN]	anxious
PersonX uses her smart mouth  xIntent  [GEN]	to express her opinion
PersonX has a friend over for dinner  xWant  [GEN]	to talk to that friend
PersonX has the stomach flu  HinderedBy  [GEN]	PersonX is too sick to have the stomach flu
PersonX plans PersonY's wedding  xIntent  [GEN]	to make PersonY happy
PersonX races in a car  xEffect  [GEN]	wins the race
PersonX agrees to a trial  xAttr  [GEN]	cooperative
PersonX plots to bomb the White House  xReact  [GEN]	determined
PersonX is an expert at math  HinderedBy  [GEN]	PersonX doesn't know how to make a math major
PersonX posts a false message  xEffect  [GEN]	is punished
PersonX finds PersonY's jacket  HinderedBy  [GEN]	PersonX is too tired to look at PersonY's jacket
PersonX exposes PersonY's wrong doing  xAttr  [GEN]	brave
PersonX experiences a moment of joy  xIntent  [GEN]	to be happy
PersonX opens a bookstore  HinderedBy  [GEN]	PersonX is too young to open a book
PersonX sits in the car and thinks  xReact  [GEN]	calm
PersonX listens to the music in PersonY's car  HinderedBy  [GEN]	PersonX is asleep
PersonX has a friend over for dinner  xEffect  [GEN]	is invited to dinner
PersonX has a pot of soup  HinderedBy  [GEN]	PersonX is not allowed to have a pot of soup
PersonX seduces PersonY's wife  HinderedBy  [GEN]	PersonX is too shy to seduce PersonY
PersonX claims PersonY is wasting his time  xIntent  [GEN]	to get out of the situation
PersonX persuades PersonY to take a trip  xReact  [GEN]	content
PersonX gives up the engagement  xIntent  [GEN]	to be alone
PersonX stands next to PersonY at the market  xIntent  [GEN]	to be closer to PersonY
PersonX is better at it than anyone else  xReact  [GEN]	superior
PersonX feels torn  xIntent  [GEN]	to feel better
PersonX rushes to PersonY's office  xIntent  [GEN]	to get PersonY's attention
PersonX runs a race  xNeed  [GEN]	to be fit
PersonX walks through the mall  xNeed  [GEN]	to be outside
PersonX becomes calm  xReact  [GEN]	calm
PersonX and PersonY pay bills  xIntent  [GEN]	to make money
PersonX listens to whale music  HinderedBy  [GEN]	PersonX is too busy to listen to the music
PersonX starts to love PersonY  xNeed  [GEN]	to be interested in PersonY
PersonX borrows a book  HinderedBy  [GEN]	PersonX can't read
PersonX picks up a basket  xReact  [GEN]	strong
PersonX is easily flattered  xIntent  [GEN]	to be able to work hard
PersonX tells PersonY the password  xIntent  [GEN]	to make PersonY's computer work
PersonX is about to marry PersonY  HinderedBy  [GEN]	PersonX is too busy to go out
PersonX causes something  xIntent  [GEN]	to cause damage
PersonX reads a recipe  xEffect  [GEN]	is pleased with the recipe
PersonX does surgery  HinderedBy  [GEN]	PersonX is afraid of surgery
PersonX gets the key to his office  xNeed  [GEN]	to have access to the office
PersonX goes into the theater  HinderedBy  [GEN]	PersonX is afraid of performing
PersonX has an offer to tour China  xAttr  [GEN]	adventurous
PersonX blows the party  xAttr  [GEN]	moody
PersonX will leave town  xEffect  [GEN]	will find a new job
PersonX likes to write  HinderedBy  [GEN]	PersonX can't write
PersonX pays his way  xIntent  [GEN]	to be a good person
PersonX really gets rolling  xAttr  [GEN]	a winner
PersonX picks up a basket  HinderedBy  [GEN]	PersonX is too short to pick up a basket
PersonX looks left and right  xEffect  [GEN]	sees a man
PersonX promises it will be a success  xReact  [GEN]	confident
PersonX asks to join PersonY's group  xWant  [GEN]	to join a new friendship group
PersonX keeps working  xNeed  [GEN]	to be able to keep working
PersonX does not like what PersonY did  xWant  [GEN]	to avoid PersonY
PersonX dislikes the dictator  xWant  [GEN]	to get rid of the dictator
PersonX turns up his music  xEffect  [GEN]	is happy
PersonX finds PersonY's jacket  xNeed  [GEN]	to be looking for PersonY's jacket
PersonX is truly alone  xAttr  [GEN]	lonely
PersonX talks to her parents about her future  xReact  [GEN]	excited
PersonX and PersonY finally admitted it  HinderedBy  [GEN]	PersonX had a bad cold
PersonX tries to treat a sick PersonY  xNeed  [GEN]	to have an interest in PersonY
PersonX and PersonY plans to leave together  xAttr  [GEN]	romantic
PersonX wonders if this is their chance  HinderedBy  [GEN]	PersonX is too shy to ask
PersonX reads a handwritten note  xAttr  [GEN]	knowledgeable
PersonX fixes the place  xWant  [GEN]	to be a housewife
PersonX has an ovation  xAttr  [GEN]	supportive
PersonX cannot come to the phone right now  xEffect  [GEN]	cries
PersonX travels to Mexico  xIntent  [GEN]	to get away from her parents
PersonX lies to everyone  xIntent  [GEN]	to make a point
PersonX sells well  HinderedBy  [GEN]	PersonX can't find any money to buy
PersonX leaves a mark on the wall  xWant  [GEN]	to be a more professional artist
PersonX accidentally spills syrup  xEffect  [GEN]	gets a bloody nose
PersonX watches a cartoon  xIntent  [GEN]	to be entertained
PersonX wins a prize  xEffect  [GEN]	is congratulated by his teacher
PersonX is the best person for the job  HinderedBy  [GEN]	PersonX is afraid to ask for a job
PersonX has a freak-out  xReact  [GEN]	irritated
PersonX promises to stay loyal  xAttr  [GEN]	loyal
PersonX worries about a deadline  xIntent  [GEN]	to have time to finish the first chapter
PersonX is better at it than anyone else  HinderedBy  [GEN]	PersonX is not good at it
PersonX walks through the mall  xReact  [GEN]	happy
PersonX goes to high school  xReact  [GEN]	interested
PersonX gets PersonY to go  xAttr  [GEN]	kind
PersonX opens a firefighting school  xAttr  [GEN]	brave
PersonX gets PersonY to join in  xReact  [GEN]	excited
PersonX reads PersonY's books  xReact  [GEN]	intelligent
PersonX reports it to police  xWant  [GEN]	to be a good police officer
PersonX is an honorable member of society  xNeed  [GEN]	to be a good person
PersonX bathes a child  xIntent  [GEN]	to be good at bathing
PersonX deletes some mail  xReact  [GEN]	angry
PersonX tries to look important  xWant  [GEN]	to get out of his situation
PersonX wins the medal  xIntent  [GEN]	to be in the team
PersonX spends time on task  xWant  [GEN]	to do more tasks
PersonX cleans the beach house  xNeed  [GEN]	to be able to clean the beach house
PersonX steals PersonY's garden gnome  xIntent  [GEN]	to keep PersonY in line
PersonX awakens PersonY's soul  xIntent  [GEN]	to be a good friend
PersonX sees PersonY’s future  xWant  [GEN]	to take PersonY’s place
PersonX has bad news for PersonY  xReact  [GEN]	upset
PersonX drinks beer in the kitchen  xIntent  [GEN]	to have fun
PersonX finds an iguana  xWant  [GEN]	to keep an iguana
PersonX welcomes PersonY into his home  xWant  [GEN]	to spend more time with PersonY
PersonX participates in a parade  xAttr  [GEN]	an advocate
PersonX purchases it  xAttr  [GEN]	sophisticated
PersonX has a cool idea  HinderedBy  [GEN]	PersonX is too shy to make a suggestion
PersonX enjoys sleeping in her bed  xWant  [GEN]	to sleep in a different bed
PersonX made the garden  HinderedBy  [GEN]	PersonX has a fear of pests
PersonX runs over PersonY's car  xReact  [GEN]	hurt
PersonX wants to become a carpenter  xNeed  [GEN]	to have an interest in cars
PersonX embarrasses PersonY  xAttr  [GEN]	arrogant
PersonX becomes friendlier  xIntent  [GEN]	to be closer to someone
PersonX does his laundry  xNeed  [GEN]	to be on leave
PersonX practices card tricks  HinderedBy  [GEN]	PersonX can't find the cards
PersonX uses PersonY’s tools  HinderedBy  [GEN]	PersonX can't find the tools
PersonX tells PersonY about her son  xReact  [GEN]	important
PersonX brought PersonY's favorite book  xReact  [GEN]	friendly
PersonX wants to start a business  xEffect  [GEN]	starts a company
PersonX packs for a flight  HinderedBy  [GEN]	PersonX is sick
PersonX wants to discover something  xEffect  [GEN]	learns something new
PersonX speaks about herself  xAttr  [GEN]	sincere
PersonX is considered the blame  xAttr  [GEN]	insensitive
PersonX begins again  xEffect  [GEN]	is happy
PersonX goes away for a few days  xIntent  [GEN]	to rest and relax
