PersonX lies to the camera  xAttr  [GEN]	dishonest	1
PersonX has a cool idea  xEffect  [GEN]	gets applause	1
PersonX reads about the letter  xIntent  [GEN]	to know what the secret means	1
PersonX delivers the eulogy  xNeed  [GEN]	to be present	1
PersonX raves at the club  xIntent  [GEN]	to be popular	1
PersonX leads the race  xEffect  [GEN]	defeats the villain	1
PersonX and PersonY embrace each other  xAttr  [GEN]	romantic	1
PersonX tries to be moral  xAttr  [GEN]	a good person	1
PersonX researches  xNeed  [GEN]	to be interested in something	1
PersonX engages in horseplay  HinderedBy  [GEN]	PersonX is afraid of horses	2
PersonX appreciates PersonY's advice  xReact  [GEN]	pleased	1
PersonX cuts her finger off with scissors  HinderedBy  [GEN]	PersonX is not a knifeer	2
PersonX is obliged to go on a mission  xReact  [GEN]	motivated	1
PersonX's boss prefers the new project  HinderedBy  [GEN]	PersonX is afraid to ask for a job	2
PersonX has an urge to run  xEffect  [GEN]	is in a running suit	1
PersonX sings a song in public  xEffect  [GEN]	is praised by his fans	1
PersonX tries out a new dance step  xReact  [GEN]	confident	1
PersonX builds a secret compartment  xWant  [GEN]	to hide	1
PersonX completes the ultimate goal  xIntent  [GEN]	to finish the goal	1
PersonX stays in school  xWant  [GEN]	to work hard	1
PersonX is looking for a new place to live  xWant  [GEN]	to be able to go out	2
PersonX and PersonY have a family  HinderedBy  [GEN]	PersonX and PersonY are in a fight with each other	2
PersonX's family talks to her  xIntent  [GEN]	to be accepted	1
PersonX arrives in California  HinderedBy  [GEN]	PersonX is too sick to travel	1
PersonX stays in school  xAttr  [GEN]	hardworking	1
PersonX reads about the letter  xWant  [GEN]	to know what the letter says	2
PersonX comes to terms with the loss  xReact  [GEN]	sad	1
PersonX is thrown across the room  xWant  [GEN]	to avoid the incident	1
PersonX tries to protect himself  xAttr  [GEN]	brave	1
PersonX inspects a fax  xNeed  [GEN]	to be curious	1
PersonX travels to Mexico  xEffect  [GEN]	meets Mexico City	2
"PersonX plays ""let's pretend""  xAttr  [GEN]"	fun	1
PersonX agrees to a trial  xReact  [GEN]	relieved	2
PersonX gives his love to PersonY  HinderedBy  [GEN]	PersonX doesn't have a boyfriend	1
PersonX fails to read the documents  xAttr  [GEN]	lazy	1
PersonX promised to do something  xEffect  [GEN]	does something	1
PersonX provides for a rainy day  xReact  [GEN]	pleased	1
PersonX takes PersonY in hand  xNeed  [GEN]	to be near PersonY	1
PersonX wants to make a good impression  xAttr  [GEN]	a person who listens to his friends	1
PersonX meets PersonY at a pub  xWant  [GEN]	to know more about PersonY	1
PersonX tells PersonY that he still loves her  xWant  [GEN]	to be dating her	1
PersonX posts a photo  HinderedBy  [GEN]	PersonX can't find the post	1
PersonX and PersonY leaves the country  xEffect  [GEN]	and PersonY are not happy	1
PersonX and PersonY embrace each other  xNeed  [GEN]	to be interested in PersonY	1
PersonX wants to send a warning  xEffect  [GEN]	receives a message	2
PersonX has an urge to run  xWant  [GEN]	to run	1
PersonX seems to be trying to rescue PersonY  xReact  [GEN]	protective	1
PersonX decided to go to war  xWant  [GEN]	to fight	1
PersonX has an internal struggle  xEffect  [GEN]	is upset	1
PersonX admires her parents' garden  xReact  [GEN]	delighted	1
PersonX and PersonY cook some fish  xReact  [GEN]	satisfied	1
PersonX consults an attorney  xIntent  [GEN]	to protect his rights	1
PersonX wants a girl-scout group  xIntent  [GEN]	to be a new person	1
PersonX stops for a haircut  HinderedBy  [GEN]	PersonX is too embarrassed to shave	1
PersonX doesn't like living in PersonX's dorm  xWant  [GEN]	to live alone	1
PersonX remains steadfast in friendship  xIntent  [GEN]	to keep his friends	1
PersonX visits personZ  xReact  [GEN]	interested	1
PersonX waits for hours in a parking lot  xIntent  [GEN]	to get out of the parking lot	2
PersonX and PersonY meet at the restaurant  xEffect  [GEN]	and PersonY become friends	1
PersonX repents of the crime  xAttr  [GEN]	remorseful	1
PersonX has been cheating on PersonY  xAttr  [GEN]	dishonest	1
PersonX makes a trip to town  HinderedBy  [GEN]	PersonX is too busy to go on a trip	1
PersonX witnesses PersonY having sex  xReact  [GEN]	scared	1
PersonX gets a tooth pulled  xReact  [GEN]	nervous	1
PersonX is made to work hard by PersonY  xEffect  [GEN]	is promoted	1
PersonX listens to CD of Brazilian music  xWant  [GEN]	to get ready for school	2
PersonX sets fire to a car  xReact  [GEN]	angry	2
PersonX accidentally finds a new way  xWant  [GEN]	to change that	2
PersonX records a complaint  HinderedBy  [GEN]	PersonX can't find the tape recorder	1
PersonX's visits PersonY  HinderedBy  [GEN]	PersonX doesn't like PersonY	1
PersonX reveals everything  xReact  [GEN]	upset	1
PersonX does not like her new hair style  xReact  [GEN]	unhappy	1
PersonX gives up the engagement  xAttr  [GEN]	contrite	1
PersonX lets it slide  xIntent  [GEN]	to be free	1
PersonX arrives in the nick of time  xIntent  [GEN]	to have a birthday	1
PersonX takes personY to the shops  HinderedBy  [GEN]	PersonX can't afford to buy personY a present	1
PersonX reads PersonY's books  xNeed  [GEN]	to be reading PersonY's books	1
PersonX reveals that he plans to cut a deal  HinderedBy  [GEN]	PersonX is not prepared to cut a deal	1
PersonX can't say a word  xEffect  [GEN]	is upset	1
PersonX hears about this story  xIntent  [GEN]	to know more about this story	1
PersonX fills a quota  xReact  [GEN]	satisfied	1
PersonX always says good night  xEffect  [GEN]	has a good night	2
PersonX is pleased to see that they are finished  xWant  [GEN]	to see that they are happy	1
PersonX thinks it's necessary  HinderedBy  [GEN]	PersonX doesn't know what to do	1
PersonX works with PersonY's child  xEffect  [GEN]	learns to play with the child	1
PersonX picks up a basket  xIntent  [GEN]	to be able to eat	1
PersonX is going to have a date  xIntent  [GEN]	to spend time with her friends	1
PersonX has the same idea as PersonY  xAttr  [GEN]	logical	1
PersonX helps PersonY into the tub  xAttr  [GEN]	helpful	1
PersonX threatens to leave town  xNeed  [GEN]	to have a reason to leave	1
PersonX wants to be reelected  HinderedBy  [GEN]	PersonX can't get a new office	2
PersonX believes that  xEffect  [GEN]	has a good belief	1
PersonX moves to Minnesota  xIntent  [GEN]	to live in a small town	1
PersonX accepts the challenge  xEffect  [GEN]	wins the challenge	2
PersonX lands in the hospital  xAttr  [GEN]	aggressive	1
PersonX studies history at the library  xNeed  [GEN]	to have a chance to study	1
PersonX lands a prestigious position  xReact  [GEN]	proud	1
PersonX visits a new town  xAttr  [GEN]	ambitious	1
PersonX recedes and has a second child  xIntent  [GEN]	to be a good father	1
PersonX is about to run out of food  xReact  [GEN]	hungry	1
PersonX knows the consequences  xEffect  [GEN]	is punished	2
PersonX engages in horseplay  xAttr  [GEN]	wild	1
PersonX wants a girl-scout group  xEffect  [GEN]	gets a girl	1
PersonX helps PersonY with her speech  xNeed  [GEN]	to have been there	1
PersonX has the same idea as PersonY  HinderedBy  [GEN]	PersonX is not convinced	1
PersonX sees it in PersonY's palm  xNeed  [GEN]	to be paying attention	1
PersonX decides to pursue a degree  xIntent  [GEN]	to be a better person	1
PersonX does not like what PersonY did  HinderedBy  [GEN]	PersonX is not motivated to learn	2
PersonX has a freak-out  xWant  [GEN]	to avoid freak-outs	1
PersonX cries out for help  xEffect  [GEN]	is taken to a cryotherapy room	1
PersonX meets a person in church  xIntent  [GEN]	to know more about religious people	1
PersonX smells person's fart  xWant  [GEN]	to stop smelling it	1
PersonX invites PersonY to a meal  xReact  [GEN]	friendly	1
PersonX adds a walkman to the list  HinderedBy  [GEN]	PersonX is allergic to the walkman	1
PersonX drove PersonY to clinic  xAttr  [GEN]	responsible	1
PersonX can't open a door  xReact  [GEN]	irritated	1
PersonX broke a window in PersonY's house  xReact  [GEN]	angry	1
PersonX wishes for a vacation  xAttr  [GEN]	romantic	2
PersonX eats dinner with his family  xAttr  [GEN]	social	1
PersonX is not particularly angry  xReact  [GEN]	calm	1
PersonX gets a car  xNeed  [GEN]	to buy a car	1
PersonX has a hangnail  HinderedBy  [GEN]	PersonX is too busy to go to the hangnail	2
PersonX gets started on it  xAttr  [GEN]	smart	1
PersonX is prepared for an important exam  xAttr  [GEN]	smart	1
PersonX is committed to political or professional goals  xWant  [GEN]	to make a difference	1
PersonX makes it to the first five  xAttr  [GEN]	smart	1
PersonX promised to do something  xReact  [GEN]	proud	1
PersonX immediately returned the favor  xEffect  [GEN]	is rewarded	1
PersonX proposes a change of dress code  xNeed  [GEN]	to have a conversation with someone	1
PersonX gets a new haircut  xAttr  [GEN]	trendy	1
PersonX wants to be a scientist  xEffect  [GEN]	is an independent researcher	1
PersonX vows to herself  HinderedBy  [GEN]	PersonX is too shy to talk to anyone	2
PersonX persuades PersonY to act  HinderedBy  [GEN]	PersonX is too busy to help PersonY	2
PersonX stinks of cheap beer  xWant  [GEN]	to drink cheaper	2
PersonX reads about the letter  HinderedBy  [GEN]	PersonX is not allowed to read	1
PersonX watches a cartoon  xReact  [GEN]	amused	1
PersonX asks for an omelette  xWant  [GEN]	to have a snack	1
PersonX is sure of the reply  xWant  [GEN]	to read the reply	2
PersonX dresses up for a play  HinderedBy  [GEN]	PersonX is sick	1
PersonX found a book  HinderedBy  [GEN]	PersonX can't find the book	1
PersonX tries pot  xReact  [GEN]	excited	1
PersonX passes the drug test  HinderedBy  [GEN]	PersonX is not a test taker	2
PersonX is watching for signs  xReact  [GEN]	worried	1
PersonX accepts a deal  xNeed  [GEN]	to have a job	2
PersonX translates a chapter  xEffect  [GEN]	is pleased with the book	1
PersonX gets in the way of PersonY's goal  xIntent  [GEN]	to be part of PersonY's plan	2
PersonX tells PersonY that he will never succeed  xIntent  [GEN]	to change PersonY	1
PersonX consults her mentor  xEffect  [GEN]	improves her grades	1
PersonX remembers how PersonY smiled  xReact  [GEN]	happy	1
PersonX admits to doing something  HinderedBy  [GEN]	PersonX can't find the words to say	1
PersonX avoids an accident  xNeed  [GEN]	to be in the right place at the right place.	1
PersonX gives up and goes away  xReact  [GEN]	lonely	1
PersonX puts down PersonY  xReact  [GEN]	upset	1
PersonX does not fall apart  xAttr  [GEN]	resilient	1
PersonX begs him to stop  xIntent  [GEN]	to be more patient	2
PersonX decides to go anyway  xReact  [GEN]	motivated	1
PersonX is somewhat optimistic  xEffect  [GEN]	is glad	1
PersonX is crafty  HinderedBy  [GEN]	PersonX can't find anything to pick out	2
PersonX listens to CD of Brazilian music  xAttr  [GEN]	musical	1
PersonX mocks PersonY's preferences  HinderedBy  [GEN]	PersonX doesn't say anything to PersonY	1
PersonX spends a lot of time on  xAttr  [GEN]	spontaneous	2
PersonX remembers his roots  xReact  [GEN]	proud	1
PersonX informs PersonY about her surprise  xEffect  [GEN]	is thanked by PersonY	1
PersonX finds time for reading  xWant  [GEN]	to read more	1
PersonX owes PersonY some money  HinderedBy  [GEN]	PersonX doesn't have any money	1
PersonX assembles a hat  xWant  [GEN]	to wear a hat	1
PersonX is eating the orange  xAttr  [GEN]	hungry	1
PersonX attends PersonY's retirement  xAttr  [GEN]	responsible	1
PersonX opens a bookstore  xWant  [GEN]	to sell books	1
PersonX stands next to PersonY at the market  HinderedBy  [GEN]	PersonX can't open the door	1
PersonX repents of the crime  xNeed  [GEN]	to do something that should have been forgiven	1
PersonX needs to find a parking space  xNeed  [GEN]	to be on the move	1
PersonX is surprised by somebody's phone call  xIntent  [GEN]	to know what is going on	1
PersonX is considered attractive  xReact  [GEN]	attractive	1
PersonX becomes a yoga instructor  xNeed  [GEN]	to have a connection with the yoga world	1
PersonX passes the drug test  xReact  [GEN]	anxious	2
PersonX uses her smart mouth  xIntent  [GEN]	to express her opinion	1
PersonX has a friend over for dinner  xWant  [GEN]	to talk to that friend	1
PersonX has the stomach flu  HinderedBy  [GEN]	PersonX is too sick to have the stomach flu	1
PersonX plans PersonY's wedding  xIntent  [GEN]	to make PersonY happy	1
PersonX races in a car  xEffect  [GEN]	wins the race	1
PersonX agrees to a trial  xAttr  [GEN]	cooperative	1
PersonX plots to bomb the White House  xReact  [GEN]	determined	1
PersonX is an expert at math  HinderedBy  [GEN]	PersonX doesn't know how to make a math major	2
PersonX posts a false message  xEffect  [GEN]	is punished	1
PersonX finds PersonY's jacket  HinderedBy  [GEN]	PersonX is too tired to look at PersonY's jacket	1
PersonX exposes PersonY's wrong doing  xAttr  [GEN]	brave	1
PersonX experiences a moment of joy  xIntent  [GEN]	to be happy	1
PersonX opens a bookstore  HinderedBy  [GEN]	PersonX is too young to open a book	1
PersonX sits in the car and thinks  xReact  [GEN]	calm	1
PersonX listens to the music in PersonY's car  HinderedBy  [GEN]	PersonX is asleep	1
PersonX has a friend over for dinner  xEffect  [GEN]	is invited to dinner	2
PersonX has a pot of soup  HinderedBy  [GEN]	PersonX is not allowed to have a pot of soup	1
PersonX seduces PersonY's wife  HinderedBy  [GEN]	PersonX is too shy to seduce PersonY	2
PersonX claims PersonY is wasting his time  xIntent  [GEN]	to get out of the situation	1
PersonX persuades PersonY to take a trip  xReact  [GEN]	content	1
PersonX gives up the engagement  xIntent  [GEN]	to be alone	1
PersonX stands next to PersonY at the market  xIntent  [GEN]	to be closer to PersonY	1
PersonX is better at it than anyone else  xReact  [GEN]	superior	1
PersonX feels torn  xIntent  [GEN]	to feel better	2
PersonX rushes to PersonY's office  xIntent  [GEN]	to get PersonY's attention	1
PersonX runs a race  xNeed  [GEN]	to be fit	1
PersonX walks through the mall  xNeed  [GEN]	to be outside	1
PersonX becomes calm  xReact  [GEN]	calm	1
PersonX and PersonY pay bills  xIntent  [GEN]	to make money	1
PersonX listens to whale music  HinderedBy  [GEN]	PersonX is too busy to listen to the music	1
PersonX starts to love PersonY  xNeed  [GEN]	to be interested in PersonY	1
PersonX borrows a book  HinderedBy  [GEN]	PersonX can't read	1
PersonX picks up a basket  xReact  [GEN]	strong	1
PersonX is easily flattered  xIntent  [GEN]	to be able to work hard	2
PersonX tells PersonY the password  xIntent  [GEN]	to make PersonY's computer work	1
PersonX is about to marry PersonY  HinderedBy  [GEN]	PersonX is too busy to go out	1
PersonX causes something  xIntent  [GEN]	to cause damage	1
PersonX reads a recipe  xEffect  [GEN]	is pleased with the recipe	1
PersonX does surgery  HinderedBy  [GEN]	PersonX is afraid of surgery	1
PersonX gets the key to his office  xNeed  [GEN]	to have access to the office	1
PersonX goes into the theater  HinderedBy  [GEN]	PersonX is afraid of performing	1
PersonX has an offer to tour China  xAttr  [GEN]	adventurous	1
PersonX blows the party  xAttr  [GEN]	moody	1
PersonX will leave town  xEffect  [GEN]	will find a new job	1
PersonX likes to write  HinderedBy  [GEN]	PersonX can't write	1
PersonX pays his way  xIntent  [GEN]	to be a good person	1
PersonX really gets rolling  xAttr  [GEN]	a winner	1
PersonX picks up a basket  HinderedBy  [GEN]	PersonX is too short to pick up a basket	1
PersonX looks left and right  xEffect  [GEN]	sees a man	1
PersonX promises it will be a success  xReact  [GEN]	confident	1
PersonX asks to join PersonY's group  xWant  [GEN]	to join a new friendship group	1
PersonX keeps working  xNeed  [GEN]	to be able to keep working	1
