2008. 	PersonX meets a friend for dinner  xWant  [GEN]	to go out with that friend	yes
2009. 	PersonX follows PersonY in the park  xIntent  [GEN]	to see persony	no
2010. 	PersonX begins to learn to play the violin  xReact  [GEN]	accomplished	yes
2011. 	PersonX wraps up PersonY  xAttr  [GEN]	caring	yes
2012. 	PersonX wants to attend the meeting  xNeed  [GEN]	to be interested in the position	yes
2013. 	PersonX demands the truth  HinderedBy  [GEN]	personx is afraid to ask the question	yes
2014. 	PersonX has been elected as a member of the Senate  xReact  [GEN]	honored	yes
2015. 	PersonX argues with the police  xAttr  [GEN]	rebellious	yes
2016. 	PersonX performs at the theatre  HinderedBy  [GEN]	personx is too nervous to sing	yes
2017. 	PersonX sees PersonY in black clothes  HinderedBy  [GEN]	personx can't see	no
2018. 	PersonX whips up a mob  xReact  [GEN]	powerful	yes
2019. 	PersonX has a strong, loyal dog  xAttr  [GEN]	a good dog owner	yes
2020. 	PersonX makes a quick trip  xIntent  [GEN]	to be on time	yes
2021. 	PersonX finds someone to blame  xAttr  [GEN]	a bully	yes
2022. 	PersonX is eager to start right away  xReact  [GEN]	eager	yes
2023. 	PersonX changes language  xIntent  [GEN]	to be a better speaker	no
2024. 	PersonX mentions the incident  xReact  [GEN]	guilty	no
2025. 	PersonX proves his love  HinderedBy  [GEN]	personx can't find the paper to write the letter	no
2026. 	PersonX works in the area  xIntent  [GEN]	to travel	no
2027. 	PersonX commits to a cause  xAttr  [GEN]	compassionate	yes
2028. 	PersonX wants something  xEffect  [GEN]	gets something	yes
2029. 	PersonX buys a new camera  xEffect  [GEN]	takes photographs	yes
2030. 	PersonX writes a newsletter  xAttr  [GEN]	responsible	no
2031. 	PersonX is fashionable  HinderedBy  [GEN]	personx is ugly	yes
2032. 	PersonX succeeds in stopping smoking  xAttr  [GEN]	a good leader	no
0	PersonX's father praises PersonX  xWant  [GEN]	to be like his father	yes
2033. 	PersonX remains in place  xReact  [GEN]	comfortable	yes
2034. 	PersonX is building a house  xAttr  [GEN]	creative	yes
2035. 	PersonX fails in winning PersonY's heart  xNeed  [GEN]	to try to convince persony to be with her	yes
2036. 	PersonX makes a movie about it  xEffect  [GEN]	is a good actor	no
2037. 	PersonX leaves behind the past  xReact  [GEN]	free	no
2038. 	PersonX closes a window  xIntent  [GEN]	to be prepared for a storm	yes
2039. 	PersonX sits at the computer  xIntent  [GEN]	to work	yes
2040. 	PersonX asks to move in  xIntent  [GEN]	to live with his parents	no
2041. 	PersonX posts a video online  xNeed  [GEN]	to be online	yes
2042. 	PersonX confesses his love for PersonY  HinderedBy  [GEN]	personx is afraid to tell persony he loves him	yes
2043. 	PersonX maintains the friendship  xEffect  [GEN]	is liked by his friends	yes
2044. 	PersonX behaves like a buddy  xWant  [GEN]	to be a good friend	yes
2045. 	PersonX casts out  HinderedBy  [GEN]	personx is afraid to cast out	yes
2046. 	PersonX got there before PersonY  xEffect  [GEN]	won the game	yes
2047. 	PersonX and PersonY start over  xWant  [GEN]	to be friends with persony	no
2048. 	PersonX sings in the shower  xAttr  [GEN]	spontaneous	no
2049. 	PersonX will save the world  xIntent  [GEN]	to help people	yes
2050. 	PersonX returns to the country after four years  HinderedBy  [GEN]	personx can't find the keys to the house	yes
2051. 	PersonX and PersonY pack  xIntent  [GEN]	to travel	yes
2052. 	PersonX fights to be free  xNeed  [GEN]	to have a reason to fight	yes
2053. 	PersonX bought a house  xIntent  [GEN]	to be independent	yes
2054. 	PersonX sets up a booth  HinderedBy  [GEN]	personx can't find the right tools	yes
2055. 	PersonX survives in the environment  xReact  [GEN]	strong	yes
2056. 	PersonX gets everyone into trouble  xIntent  [GEN]	to make the world a mess	yes
2057. 	PersonX discovers an important clue  HinderedBy  [GEN]	personx can't find the clue	yes
2058. 	PersonX wants to get through the day  xIntent  [GEN]	to be productive	yes
2059. 	PersonX teaches personY not to steal  xReact  [GEN]	relieved	no
2060. 	PersonX gives a telephone message to Mary  HinderedBy  [GEN]	personx is too embarrassed to talk to mary	yes
2061. 	PersonX becomes a person who attacks others  xNeed  [GEN]	to be angry	yes
2062. 	PersonX keeps the cat  xAttr  [GEN]	a good pet owner	yes
2063. 	PersonX learns to talk  xReact  [GEN]	accepted	no
2064. 	PersonX reads the last paper  HinderedBy  [GEN]	personx is too tired to read the last paper	yes
2065. 	PersonX still gets the job  xWant  [GEN]	to stay the job	yes
2066. 	PersonX is bored in the meeting  xReact  [GEN]	bored	yes
2067. 	PersonX becomes the king  xReact  [GEN]	excited	yes
2068. 	PersonX is trying to decide on dinner  xWant  [GEN]	to cook	yes
2069. 	PersonX falls off a ledge  xWant  [GEN]	to be careful	yes
2070. 	PersonX joins Facebook  xEffect  [GEN]	gets popular	yes
2071. 	PersonX wants to keep her baby  xAttr  [GEN]	devoted	yes
2072. 	PersonX lets go of PersonY  xEffect  [GEN]	is pleased with himself	yes
2073. 	PersonX acts on his insight  xReact  [GEN]	pleased	yes
2074. 	PersonX will be right with you  xIntent  [GEN]	to be helpful	no
2075. 	PersonX still gets the job  xReact  [GEN]	confident	no
2076. 	PersonX dons safety goggles  xNeed  [GEN]	to be wearing goggles	yes
2077. 	PersonX wishes he hadn't gone to the beach  xReact  [GEN]	sad	yes
2078. 	PersonX recognizes something  HinderedBy  [GEN]	personx can't see anything	yes
2079. 	PersonX puts a book on the shelf  HinderedBy  [GEN]	personx can't find the book	yes
2080. 	PersonX changes into clothes  xEffect  [GEN]	is dressed quickly	yes
2081. 	PersonX acts like a horseâs ass  xAttr  [GEN]	a jerk	yes
2082. 	PersonX buys a cheeseburger  xIntent  [GEN]	to eat a sandwich	no
2083. 	PersonX receives a surprise  xEffect  [GEN]	is surprised	yes
2084. 	PersonXâs attitude to something has changed  HinderedBy  [GEN]	personx is in a perpetual state of disinterest	yes
2085. 	PersonX talks to PersonY's mom  xEffect  [GEN]	gets to know her mom	yes
2086. 	PersonX ran into PersonY in town  xWant  [GEN]	to see persony again	no
2087. 	PersonX discovers PersonY's betrayal  xWant  [GEN]	to be with persony	yes
2088. 	PersonX uses the bike  xEffect  [GEN]	can ride the bike	yes
2089. 	PersonX accepts PersonY's greetings  xAttr  [GEN]	hospitable	yes
2090. 	PersonX changes one's mind  xIntent  [GEN]	to be assertive	yes
2091. 	PersonX makes fun of self  xIntent  [GEN]	to make fun of self	yes
2092. 	PersonX wants to sleep with PersonY  HinderedBy  [GEN]	personx is too busy to sleep with persony	yes
2093. 	PersonX finds a victim  xAttr  [GEN]	a detective	yes
2094. 	PersonX buys a fancy car  xWant  [GEN]	to drive it	yes
2095. 	PersonX read a book by Michael Connelly  xEffect  [GEN]	likes michael connelly	yes
2096. 	PersonX brings it all together  HinderedBy  [GEN]	personx can't find the right words	yes
2097. 	PersonX reconciles with her mother  xEffect  [GEN]	s mother is happy	yes
2098. 	PersonX sees his neighbor's house on fire  xEffect  [GEN]	is horrified	yes
2099. 	PersonX tries to jump over a ditch  xNeed  [GEN]	to be standing in a ditch	yes
2100. 	PersonX makes a public statement  HinderedBy  [GEN]	personx is shy	yes
2101. 	PersonX puts on PersonYâs socks  xIntent  [GEN]	to be a good friend	yes
2102. 	PersonX decides to invest in stocks  xReact  [GEN]	confident	yes
2103. 	PersonX gets on the inside of PersonY  xIntent  [GEN]	to be a good friend	yes
2104. 	PersonX studies personYâs mannerisms  xIntent  [GEN]	to know more about persony	yes
2105. 	PersonX notices item  xReact  [GEN]	intrigued	yes
2106. 	PersonX sends mail to a constituent  xAttr  [GEN]	a good writer	yes
2107. 	PersonX gets humiliated  xEffect  [GEN]	loses his temper	yes
2108. 	PersonX has found PersonYâs knife  xAttr  [GEN]	competent	yes
2109. 	PersonX invites PersonY to the concert  xAttr  [GEN]	generous	yes
2110. 	PersonX enters a lesbian bar  xReact  [GEN]	uncomfortable	yes
2111. 	PersonX goes somewhere nice  HinderedBy  [GEN]	personx can't afford the trip	yes
2112. 	PersonX offers the food  HinderedBy  [GEN]	personx is too busy to help	yes
2113. 	PersonX rips off PersonY's head  xIntent  [GEN]	to make persony suffer	yes
2114. 	PersonX is fortunate  xEffect  [GEN]	is happy	yes
2115. 	PersonX pulls a knife on PersonY  xAttr  [GEN]	violent	yes
2116. 	PersonX has a horrible nightmare  xWant  [GEN]	to sleep	yes
2117. 	PersonX chooses to remain silent  xIntent  [GEN]	to avoid being reprimanded	yes
2118. 	PersonX enjoys vacations  xEffect  [GEN]	enjoys the beach	yes
2119. 	PersonX became a captain  HinderedBy  [GEN]	personx is too young to serve	yes
2120. 	PersonX shares his ideas  HinderedBy  [GEN]	personx is shy	yes
2121. 	PersonX has seen better days  xEffect  [GEN]	is unhappy	yes
2122. 	PersonX is in deep trouble  xReact  [GEN]	scared	yes
2123. 	PersonX asks a person related to PersonY  xEffect  [GEN]	is not told about the person	yes
2124. 	PersonX writes a short note to PersonY  xEffect  [GEN]	is thanked by persony	yes
2125. 	PersonX tells PersonY the problem  xAttr  [GEN]	honest	yes
2126. 	PersonX remembers being pushed  xWant  [GEN]	to get a good look at the attacker	no
2127. 	PersonX speaks to the class  HinderedBy  [GEN]	personx can't find the words to speak	yes
2128. 	PersonX thinks about a scientific issue  HinderedBy  [GEN]	personx is too busy to think about it	yes
2129. 	PersonX loses a race  xEffect  [GEN]	is upset	yes
2130. 	PersonX joins the Daughters of the Republic of Texas  xReact  [GEN]	confident	yes
2131. 	PersonX attends to details  xAttr  [GEN]	responsible	yes
0	PersonX finds and turns on the lights  HinderedBy  [GEN]	PersonX can't find the switch	yes
2132. 	PersonX stops someone from leaving  xAttr  [GEN]	strong	yes
2133. 	PersonX is bent on making money  xIntent  [GEN]	to be wealthy	yes
2134. 	PersonX explains a feeling  xEffect  [GEN]	is understood by his friend	yes
2135. 	PersonX joins her employer  xReact  [GEN]	respected	yes
2136. 	PersonX ends her engagement  xEffect  [GEN]	is sad	yes
2137. 	PersonX cancels the festival  xReact  [GEN]	disappointed	yes
2138. 	PersonX loves flowers  xReact  [GEN]	joyful	yes
2139. 	PersonX demonstrates a new golf swing  xNeed  [GEN]	to have the swing on	no
2140. 	PersonX blocks his foot  xEffect  [GEN]	is told to wear a boot	yes
2141. 	PersonX is careless in sending a letter  xReact  [GEN]	ashamed	yes
2142. 	PersonX offers a peace-making gift  HinderedBy  [GEN]	PersonX is too busy	yes
2143. 	PersonX receives a job promotion  xNeed  [GEN]	to apply	yes
2144. 	PersonX blocks PersonY's Facebook account  xIntent  [GEN]	to control PersonY	no
2145. 	PersonX discusses an issue with PersonY  HinderedBy  [GEN]	PersonX is too shy to discuss an issue with PersonY	yes
2146. 	PersonX keeps in contact with PersonY  xEffect  [GEN]	and PersonY become friends	yes
2147. 	PersonX makes a play  xReact  [GEN]	powerful	yes
2148. 	PersonX takes up painting  xReact  [GEN]	motivated	yes
2149. 	PersonX loses the argument  xReact  [GEN]	guilty	yes
2150. 	PersonX flosses teeth  xEffect  [GEN]	gets better teeth	yes
2151. 	PersonX touches up the living room  xReact  [GEN]	accomplished	yes
2152. 	PersonX gets in the driver's seat  xReact  [GEN]	secure	yes
2153. 	PersonX follows PersonY’s every move  xIntent  [GEN]	to be a part of PersonY’s life.	yes
2154. 	PersonX contemplates human nature  HinderedBy  [GEN]	PersonX is too lazy to think about human nature	yes
2155. 	PersonX is saving his money  xIntent  [GEN]	to save money	yes
2156. 	PersonX wants to change his way of life  xReact  [GEN]	determined	yes
2157. 	PersonX kept her promise  xReact  [GEN]	good	yes
2158. 	PersonX is a conscientious student  xIntent  [GEN]	to be a good student	yes
2159. 	PersonX wishes for strength  xReact  [GEN]	courageous	yes
2160. 	PersonX and PersonY are punished  xAttr  [GEN]	mean	no
2161. 	PersonX is back in touch with PersonY  xEffect  [GEN]	and PersonY talk	yes
2162. 	PersonX seeks an audience  xIntent  [GEN]	to be a leader	yes
2163. 	PersonX is one of PersonY's children  xAttr  [GEN]	popular	no
2164. 	PersonX gets a job in town  xAttr  [GEN]	intelligent	yes
2165. 	PersonX finds it rather hot  xWant  [GEN]	to be cold	yes
2166. 	PersonX does not speak  xIntent  [GEN]	to protect his privacy	yes
2167. 	PersonX learns to control her emotions  xEffect  [GEN]	gains patience	yes
2168. 	PersonX never wants to hear that joke again  xEffect  [GEN]	stops playing the joke	yes
2169. 	PersonX swims in the rain  xIntent  [GEN]	to stay dry	no
2170. 	PersonX understands why PersonY did what she did  xAttr  [GEN]	wise	no
2171. 	PersonX repairs the window  xNeed  [GEN]	to have a spare part	yes
2172. 	PersonX loses a project  xWant  [GEN]	to get it back	yes
2173. 	PersonX believes in the freedom of choice  xReact  [GEN]	happy	yes
2174. 	PersonX has fun with PersonY's children  xReact  [GEN]	excited	yes
2175. 	PersonX remembers a time PersonY got on her nerves  xReact  [GEN]	frustrated	yes
2176. 	PersonX tries to steal money  xWant  [GEN]	to stop stealing	no
2177. 	PersonX wanted to be a firefighter  xEffect  [GEN]	is a firefighter	yes
2178. 	PersonX jumps in with both feet  xWant  [GEN]	to get good grades	no
2179. 	PersonX earns a dollar an hour  HinderedBy  [GEN]	PersonX gets paid for three hours of work	no
2180. 	PersonX lives by a schedule  xIntent  [GEN]	to be punctual	yes
2181. 	PersonX gets a good mark on a test  HinderedBy  [GEN]	PersonX has a bad test score	yes
2182. 	PersonX just wants to share the news  xAttr  [GEN]	a good friend	yes
2183. 	PersonX hates to sleep  xIntent  [GEN]	to get a lot of sleep	no
2184. 	PersonX meets a stranger on the street  xAttr  [GEN]	sociable	yes
2185. 	PersonX gets in touch with an old friend  xReact  [GEN]	relieved	yes
2186. 	PersonX lives in a special place  xIntent  [GEN]	to be alone	no
2187. 	PersonX serves as mediator  xReact  [GEN]	helpful	yes
2188. 	PersonX meets the wrong person  xEffect  [GEN]	is embarrassed	yes
2189. 	PersonX goes back to baking  xWant  [GEN]	to be a baker	yes
2190. 	PersonX likes their photo  xIntent  [GEN]	to remember the event	yes
2191. 	PersonX considers a new perspective  HinderedBy  [GEN]	PersonX is unable to change her mind	yes
2192. 	PersonX tells someone  xReact  [GEN]	angry	no
2193. 	PersonX learns to walk  xReact  [GEN]	happy	yes
2194. 	PersonX puts on headphones  xWant  [GEN]	to go to sleep	yes
2195. 	PersonX tosses PersonY up in the air  xIntent  [GEN]	to make PersonY feel good	yes
2196. 	PersonX shares a photo with PersonY  xIntent  [GEN]	to show PersonY how she feels	yes
2197. 	PersonX sells vegetables  HinderedBy  [GEN]	PersonX is too busy to work	yes
2198. 	PersonX is among the strongest  xNeed  [GEN]	to have been training	yes
2199. 	PersonX does not want to sleep  xEffect  [GEN]	has trouble sleeping	yes
2200. 	PersonX refuses to volunteer to help at the hospital  xIntent  [GEN]	to be independent	no
2201. 	PersonX makes everyone walk through PersonY's home  xIntent  [GEN]	to make PersonY feel welcome	yes
2202. 	PersonX hits PersonY in the stomach  xAttr  [GEN]	mean	yes
2203. 	PersonX leads PersonY to God  xAttr  [GEN]	persuasive	yes
2204. 	PersonX and PersonY chat about the old days  xEffect  [GEN]	and PersonY are friends again	yes
2205. 	PersonX studies hard, unlike PersonY  xIntent  [GEN]	to be better than PersonY	yes
2206. 	PersonX meets a friend for dinner  xWant  [GEN]	to hang out with his friend	yes
2207. 	PersonX follows PersonY in the park  xIntent  [GEN]	to be a good friend	yes
2208. 	PersonX begins to learn to play the violin  xReact  [GEN]	excited	yes
2209. 	PersonX wraps up PersonY  xAttr  [GEN]	a good friend	no
2210. 	PersonX wants to attend the meeting  xNeed  [GEN]	to have a desire to attend the meeting	yes
2211. 	PersonX demands the truth  HinderedBy  [GEN]	PersonX is too afraid to ask	yes
2212. 	PersonX has been elected as a member of the Senate  xReact  [GEN]	proud	yes
2213. 	PersonX argues with the police  xAttr  [GEN]	mean	yes
2214. 	PersonX performs at the theatre  HinderedBy  [GEN]	PersonX is sick	yes
2215. 	PersonX sees PersonY in black clothes  HinderedBy  [GEN]	PersonX can't see anything	yes
2216. 	PersonX whips up a mob  xReact  [GEN]	powerful	yes
2217. 	PersonX has a strong, loyal dog  xAttr  [GEN]	a dog lover	yes
2218. 	PersonX makes a quick trip  xIntent  [GEN]	to be ready for a new task	yes
2219. 	PersonX finds someone to blame  xAttr  [GEN]	vindictive	yes
2220. 	PersonX is eager to start right away  xReact  [GEN]	confident	yes
2221. 	PersonX changes language  xIntent  [GEN]	to be on a new team	no
2222. 	PersonX mentions the incident  xReact  [GEN]	upset	yes
2223. 	PersonX proves his love  HinderedBy  [GEN]	PersonX is too shy to ask Lindsay out	yes
2224. 	PersonX works in the area  xIntent  [GEN]	to help people	yes
2225. 	PersonX commits to a cause  xAttr  [GEN]	sincere	yes
