PersonX is invited by PersonY to visit  as a result, PersonX  [GEN]	is impressed by PersonY’s hospitality	no
PersonX finds the wrong door  as a result, PersonX feels  [GEN]	frustrated	yes
PersonX takes an advanced course  as a result, PersonX feels  [GEN]	excited	yes
PersonX follows his own instincts  because PersonX wanted  [GEN]	to do what he wants	yes
PersonX plans to seduce PersonY  as a result, PersonX  [GEN]	has sex with PersonY	yes
PersonX speaks too quickly  so, PersonX is seen as  [GEN]	emotional	yes
PersonX begins to understand herself  can be hindered by  [GEN]	PersonX is still in a coma	yes
PersonX carries on a dialog  as a result, PersonX wants  [GEN]	to avoid dialogue	no
PersonX gets the kiss  because PersonX wanted  [GEN]	to be with Riley	yes
PersonX has to save PersonY  so, PersonX is seen as  [GEN]	brave	yes
PersonX falls into a routine  as a result, PersonX feels  [GEN]	tired	yes
PersonX has his first child  as a result, PersonX wants  [GEN]	to take care of his son	yes
PersonX goes on a train trip  as a result, PersonX feels  [GEN]	exhilarated	yes
PersonX presents the new candidate  because PersonX wanted  [GEN]	to help the candidate	yes
PersonX gives up and sleeps  as a result, PersonX  [GEN]	gets to sleep	no
PersonX speaks at a club  so, PersonX is seen as  [GEN]	smart	yes
PersonX buys a cup of tea  so, PersonX is seen as  [GEN]	compassionate	no
PersonX cancels a trip to Paris  so, PersonX is seen as  [GEN]	irresponsible	yes
PersonX's car is out of gas  as a result, PersonX feels  [GEN]	frustrated	yes
PersonX sets up his home PC  because PersonX wanted  [GEN]	to do his homework	yes
PersonX learns a new thing  as a result, PersonX  [GEN]	is excited	yes
PersonX looks cool  as a result, PersonX wants  [GEN]	to look pretty	yes
PersonX asks PersonY to build a house  so, PersonX is seen as  [GEN]	nice	no
PersonX and PersonY are involved in a surprise battle  as a result, PersonX wants  [GEN]	to get revenge	yes
PersonX attends prayer meeting  as a result, PersonX  [GEN]	is baptized	yes
PersonX asks if he can have a cup of coffee  as a result, PersonX feels  [GEN]	appreciated	no
PersonX goes sledding  because PersonX wanted  [GEN]	to be active	yes
PersonX recognizes PersonY as a thief  can be hindered by  [GEN]	PersonX doesn't know PersonY as a thief	yes
PersonX proclaims PersonY guilty  as a result, PersonX  [GEN]	is charged with a crime	yes
PersonX joins the mob  so, PersonX is seen as  [GEN]	violent	yes
PersonX has a really smart idea  as a result, PersonX feels  [GEN]	happy	yes
PersonX slips out of the house  can be hindered by  [GEN]	PersonX can't see the door	yes
PersonX relies on PersonY for advice  because PersonX wanted  [GEN]	to be successful	yes
PersonX starts a new political party  as a result, PersonX feels  [GEN]	eager	yes
PersonX realizes she is attracted to PersonY  as a result, PersonX wants  [GEN]	to have a relationship	yes
PersonX keeps the goal in mind  but before, PersonX needed  [GEN]	to try a new tactic	yes
PersonX takes advantage of PersonY's suggestion  can be hindered by  [GEN]	PersonX is afraid to use PersonY's suggestion	yes
PersonX is a bad person  as a result, PersonX feels  [GEN]	ashamed	yes
PersonX ponders the important question  as a result, PersonX feels  [GEN]	thoughtful	yes
PersonX asks for the pencils  because PersonX wanted  [GEN]	to write	yes
PersonX talks about it  because PersonX wanted  [GEN]	to discuss it	yes
PersonX frowns a lot  as a result, PersonX feels  [GEN]	sad	yes
PersonX claims PersonY is guilty  but before, PersonX needed  [GEN]	to have a strong opinion about PersonY	yes
PersonX tries to keep her secret  can be hindered by  [GEN]	PersonX is afraid of her secret	no
PersonX continues to move  so, PersonX is seen as  [GEN]	adventurous	yes
PersonX helps to deliver the package  as a result, PersonX feels  [GEN]	proud	yes
PersonX wants PersonY to come in for a drink  because PersonX wanted  [GEN]	to be a good host	yes
PersonX becomes educated  as a result, PersonX  [GEN]	is a successful student	yes
PersonX stops to buy tacos  as a result, PersonX wants  [GEN]	to eat tacos	yes
PersonX will do it  so, PersonX is seen as  [GEN]	adventurous	no
PersonX promises PersonY not to hurt him  because PersonX wanted  [GEN]	to keep PersonY safe	yes
PersonX teaches kids to swim  but before, PersonX needed  [GEN]	to be able to swim	yes
PersonX buys expensive clothes  as a result, PersonX  [GEN]	buys a new pair of pants	yes
PersonX comes back to help PersonY  as a result, PersonX feels  [GEN]	satisfied	yes
PersonX drives over the river  because PersonX wanted  [GEN]	to get away from the crowd	yes
PersonX delivers PersonY's message  so, PersonX is seen as  [GEN]	reliable	yes
PersonX mails letter  can be hindered by  [GEN]	PersonX can't find the mail	yes
PersonX wants to control the world  can be hindered by  [GEN]	PersonX is too busy to control the world	yes
PersonX consigns PersonY to Hell  but before, PersonX needed  [GEN]	to have the option to consign PersonY to hell	yes
PersonX can't go on like this  so, PersonX is seen as  [GEN]	irresponsible	yes
PersonX changes a password  as a result, PersonX feels  [GEN]	annoyed	no
PersonX manages to agree  can be hindered by  [GEN]	PersonX is angry with the other person	yes
PersonX sticks to the contract  can be hindered by  [GEN]	PersonX is scared of the contract	yes
PersonX suffers from stomachache  as a result, PersonX  [GEN]	has a stomachache	yes
PersonX believes something about PersonY  because PersonX wanted  [GEN]	to be supportive	yes
PersonX reveals the baby's name  can be hindered by  [GEN]	PersonX is deaf	no
PersonX starts to read the book  as a result, PersonX feels  [GEN]	curious	yes
PersonX follows the script  because PersonX wanted  [GEN]	to get the job done	yes
PersonX is not wanted  so, PersonX is seen as  [GEN]	lonely	yes
PersonX's father praises PersonX  as a result, PersonX wants  [GEN]	to study a lot	yes
PersonX remains in place  as a result, PersonX feels  [GEN]	scared	no
PersonX is building a house  so, PersonX is seen as  [GEN]	hardworking	yes
PersonX fails in winning PersonY's heart  but before, PersonX needed  [GEN]	to say too much	no
PersonX makes a movie about it  as a result, PersonX  [GEN]	makes a lot of money	yes
PersonX leaves behind the past  as a result, PersonX feels  [GEN]	content	yes
PersonX closes a window  because PersonX wanted  [GEN]	to keep the house clean	no
PersonX sits at the computer  because PersonX wanted  [GEN]	to avoid a problem	yes
PersonX asks to move in  because PersonX wanted  [GEN]	to spend time with his mother	yes
PersonX posts a video online  but before, PersonX needed  [GEN]	to have a camera	yes
PersonX confesses his love for PersonY  can be hindered by  [GEN]	PersonX is too shy to ask PersonY out	yes
PersonX maintains the friendship  as a result, PersonX  [GEN]	is glad	yes
PersonX behaves like a buddy  as a result, PersonX wants  [GEN]	to be in a nice mood	yes
PersonX casts out  can be hindered by  [GEN]	PersonX is afraid to cast out	yes
PersonX got there before PersonY  as a result, PersonX  [GEN]	is the first to get there	yes
PersonX and PersonY start over  as a result, PersonX wants  [GEN]	to be a good friend	yes
PersonX sings in the shower  so, PersonX is seen as  [GEN]	sexy	yes
PersonX will save the world  because PersonX wanted  [GEN]	to help people	yes
PersonX returns to the country after four years  can be hindered by  [GEN]	PersonX is still living with the parents	yes
PersonX and PersonY pack  because PersonX wanted  [GEN]	to finish a project and PersonY wants to meet a deadline	yes
PersonX fights to be free  but before, PersonX needed  [GEN]	to be able to fight	yes
PersonX bought a house  because PersonX wanted  [GEN]	to have a home	yes
PersonX sets up a booth  can be hindered by  [GEN]	PersonX is afraid to touch the booth	yes
PersonX survives in the environment  as a result, PersonX feels  [GEN]	at peace	yes
PersonX gets everyone into trouble  because PersonX wanted  [GEN]	to be in control	yes
PersonX discovers an important clue  can be hindered by  [GEN]	PersonX can't find the clue	yes
PersonX wants to get through the day  because PersonX wanted  [GEN]	to finish the day at a high speed	yes
PersonX teaches personY not to steal  as a result, PersonX feels  [GEN]	helpful	yes
PersonX gives a telephone message to Mary  can be hindered by  [GEN]	PersonX is afraid to talk to Mary	yes
PersonX becomes a person who attacks others  but before, PersonX needed  [GEN]	to be in the mood to attack	yes
PersonX keeps the cat  so, PersonX is seen as  [GEN]	responsible	yes
PersonX learns to talk  as a result, PersonX feels  [GEN]	smart	yes
PersonX reads the last paper  can be hindered by  [GEN]	PersonX is sick	yes
PersonX still gets the job  as a result, PersonX wants  [GEN]	to get a promotion	no
PersonX is bored in the meeting  as a result, PersonX feels  [GEN]	sad	yes
PersonX becomes the king  as a result, PersonX feels  [GEN]	powerful	yes
PersonX is trying to decide on dinner  as a result, PersonX wants  [GEN]	to eat dinner	yes
PersonX falls off a ledge  as a result, PersonX wants  [GEN]	to walk again	yes
PersonX joins Facebook  as a result, PersonX  [GEN]	becomes more social	yes
PersonX wants to keep her baby  so, PersonX is seen as  [GEN]	responsible	yes
PersonX lets go of PersonY  as a result, PersonX  [GEN]	is upset	yes
PersonX acts on his insight  as a result, PersonX feels  [GEN]	proud	yes
PersonX will be right with you  because PersonX wanted  [GEN]	to be right	yes
PersonX still gets the job  as a result, PersonX feels  [GEN]	excited	yes
PersonX dons safety goggles  but before, PersonX needed  [GEN]	to have a safety helmet	no
PersonX wishes he hadn't gone to the beach  as a result, PersonX feels  [GEN]	sad	yes
PersonX recognizes something  can be hindered by  [GEN]	PersonX can't recognize anything	yes
PersonX puts a book on the shelf  can be hindered by  [GEN]	PersonX is too embarrassed to open the book	no
PersonX changes into clothes  as a result, PersonX  [GEN]	is dressed nicely	yes
PersonX acts like a horse’s ass  so, PersonX is seen as  [GEN]	irresponsible	yes
PersonX buys a cheeseburger  because PersonX wanted  [GEN]	to eat a treat	yes
PersonX receives a surprise  as a result, PersonX  [GEN]	is happy	yes
PersonX’s attitude to something has changed  can be hindered by  [GEN]	PersonX is afraid to talk to people	no
PersonX talks to PersonY's mom  as a result, PersonX  [GEN]	's mom is happy	yes
PersonX ran into PersonY in town  as a result, PersonX wants  [GEN]	to talk to PersonY	yes
PersonX discovers PersonY's betrayal  as a result, PersonX wants  [GEN]	to talk to PersonY	yes
PersonX uses the bike  as a result, PersonX  [GEN]	and his friend ride the bike	yes
PersonX accepts PersonY's greetings  so, PersonX is seen as  [GEN]	accepting	yes
PersonX changes one's mind  because PersonX wanted  [GEN]	to change one's mind	yes
PersonX makes fun of self  because PersonX wanted  [GEN]	to express his anger	yes
PersonX wants to sleep with PersonY  can be hindered by  [GEN]	PersonX is too scared to sleep with PersonY	yes
PersonX finds a victim  so, PersonX is seen as  [GEN]	sympathetic	yes
PersonX buys a fancy car  as a result, PersonX wants  [GEN]	to take a trip	yes
PersonX read a book by Michael Connelly  as a result, PersonX  [GEN]	is impressed by the book	yes
PersonX brings it all together  can be hindered by  [GEN]	PersonX can't find the courage to tell it to his son	no
PersonX reconciles with her mother  as a result, PersonX  [GEN]	feels better	yes
PersonX sees his neighbor's house on fire  as a result, PersonX  [GEN]	cleans up the scene	yes
PersonX tries to jump over a ditch  but before, PersonX needed  [GEN]	to be outside	yes
PersonX makes a public statement  can be hindered by  [GEN]	PersonX is shy	yes
PersonX puts on PersonY’s socks  because PersonX wanted  [GEN]	to be friendly	yes
PersonX decides to invest in stocks  as a result, PersonX feels  [GEN]	proud	yes
PersonX gets on the inside of PersonY  because PersonX wanted  [GEN]	to learn more about PersonY	yes
PersonX studies personY’s mannerisms  because PersonX wanted  [GEN]	to be more like personY	yes
PersonX notices item  as a result, PersonX feels  [GEN]	happy	yes
PersonX sends mail to a constituent  so, PersonX is seen as  [GEN]	nice	yes
PersonX gets humiliated  as a result, PersonX  [GEN]	thinks about how to get better	yes
PersonX has found PersonY’s knife  so, PersonX is seen as  [GEN]	intelligent	yes
PersonX invites PersonY to the concert  so, PersonX is seen as  [GEN]	generous	yes
PersonX enters a lesbian bar  as a result, PersonX feels  [GEN]	excited	yes
PersonX goes somewhere nice  can be hindered by  [GEN]	PersonX is allergic to alcohol	no
PersonX offers the food  can be hindered by  [GEN]	PersonX is afraid to eat the food	yes
PersonX rips off PersonY's head  because PersonX wanted  [GEN]	to get revenge on PersonY	yes
PersonX is fortunate  as a result, PersonX  [GEN]	is happy	yes
PersonX pulls a knife on PersonY  so, PersonX is seen as  [GEN]	mean	yes
PersonX has a horrible nightmare  as a result, PersonX wants  [GEN]	to sleep better	yes
PersonX chooses to remain silent  because PersonX wanted  [GEN]	to keep his secrets	yes
PersonX enjoys vacations  as a result, PersonX  [GEN]	has time to rest	yes
PersonX became a captain  can be hindered by  [GEN]	PersonX is afraid to lead	yes
PersonX shares his ideas  can be hindered by  [GEN]	PersonX can't find his ideas	no
PersonX has seen better days  as a result, PersonX  [GEN]	has passed the time of his life	yes
PersonX is in deep trouble  as a result, PersonX feels  [GEN]	anxious	yes
PersonX asks a person related to PersonY  as a result, PersonX  [GEN]	gets the answer	yes
PersonX writes a short note to PersonY  as a result, PersonX  [GEN]	is thanked by PersonY	yes
PersonX tells PersonY the problem  so, PersonX is seen as  [GEN]	trustworthy	yes
PersonX remembers being pushed  as a result, PersonX wants  [GEN]	to be left alone	yes
PersonX speaks to the class  can be hindered by  [GEN]	PersonX is too shy to speak in class	yes
PersonX thinks about a scientific issue  can be hindered by  [GEN]	PersonX is afraid to do science	yes
PersonX loses a race  as a result, PersonX  [GEN]	is disappointed	yes
PersonX joins the Daughters of the Republic of Texas  as a result, PersonX feels  [GEN]	responsible	yes
PersonX attends to details  so, PersonX is seen as  [GEN]	smart	yes
PersonX has some problems  as a result, PersonX  [GEN]	is helped	yes
PersonX dances at the party  as a result, PersonX feels  [GEN]	excited	yes
PersonX and PersonY live nearby  as a result, PersonX feels  [GEN]	comfortable	yes
PersonX thinks of someone else's bad decision  as a result, PersonX feels  [GEN]	frustrated	yes
PersonX finds a role model  can be hindered by  [GEN]	PersonX can't remember the words to the role-model	no
PersonX gets more equipment  as a result, PersonX  [GEN]	is happier	yes
PersonX helps people  as a result, PersonX feels  [GEN]	fulfilled	yes
PersonX murders his stepfather  as a result, PersonX  [GEN]	is sentenced to death	yes
PersonX becomes more environmentally friendly  because PersonX wanted  [GEN]	to be more responsible	yes
PersonX starts to read a book  can be hindered by  [GEN]	PersonX is afraid to read	yes
